ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12041702,JD221976,05/02/2020 02:23:00 AM,033XX W EVERGREEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1422,14.0,26.0,23.0,08B,1153807.0,1908780.0,2020,09/07/2021 03:41:02 PM,41.905528298,-87.710454372,"(41.905528298, -87.710454372)"
12000109,JD174679,03/05/2020 09:57:00 AM,003XX S WHIPPLE ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1124,11.0,28.0,27.0,04B,1156097.0,1898378.0,2020,04/12/2020 03:39:57 PM,41.876938298,-87.702323392,"(41.876938298, -87.702323392)"
12104622,JD295698,07/13/2020 09:15:00 AM,073XX N HARLEM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1611,16.0,41.0,9.0,08B,1127389.0,1948313.0,2020,07/20/2020 03:42:06 PM,42.014496646,-87.80660569,"(42.014496646, -87.80660569)"
12050620,JD232293,05/14/2020 03:00:00 PM,071XX S JEFFERY BLVD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,333,3.0,5.0,43.0,06,1190776.0,1858184.0,2020,05/21/2020 04:30:37 PM,41.76587359,-87.576294705,"(41.76587359, -87.576294705)"
12049191,JD230710,05/07/2020 12:00:00 AM,020XX W BERWYN AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2012,20.0,40.0,4.0,06,1161850.0,1935191.0,2020,05/15/2020 03:40:45 PM,41.977837548,-87.68017045,"(41.977837548, -87.68017045)"
11651102,JC219225,03/01/2016 08:55:00 AM,005XX N LECLAIRE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1532,15.0,37.0,25.0,11,,,2016,04/11/2019 04:07:22 PM,,,
11651429,JC218513,11/01/2018 10:00:00 PM,0000X E 110TH PL,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,NURSING HOME/RETIREMENT HOME,False,False,513,5.0,9.0,49.0,11,,,2018,04/11/2019 04:07:22 PM,,,
11651457,JC219245,06/02/2018 12:00:00 AM,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,False,False,1654,16.0,41.0,76.0,11,,,2018,04/11/2019 04:07:22 PM,,,
11650695,JC218936,12/18/2018 08:00:00 AM,003XX W 102ND PL,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,511,5.0,9.0,49.0,11,,,2018,04/11/2019 04:07:22 PM,,,
11650618,JC218900,01/18/2018 12:00:00 PM,020XX N HUMBOLDT BLVD,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1414,14.0,1.0,22.0,06,,,2018,04/11/2019 04:07:22 PM,,,
11650806,JC219025,11/20/2018 08:00:00 AM,054XX N MOODY AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,1622,16.0,45.0,11.0,06,,,2018,04/11/2019 04:07:22 PM,,,
11651121,JC219544,03/20/2019 08:01:00 AM,035XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,212,2.0,4.0,35.0,06,,,2019,04/11/2019 04:07:22 PM,,,
11650853,JC219195,08/24/2018 05:11:00 PM,027XX N RUTHERFORD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,2512,25.0,36.0,18.0,11,,,2018,04/11/2019 04:07:22 PM,,,
11651467,JC219261,08/15/2018 12:35:00 PM,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,False,False,1654,16.0,41.0,76.0,11,,,2018,04/11/2019 04:07:22 PM,,,
11651106,JC219506,05/01/2017 03:30:00 PM,019XX W Diversey Pkwy,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1931,19.0,32.0,5.0,11,,,2017,04/11/2019 04:07:22 PM,,,
11651036,JC219045,06/16/2018 03:00:00 PM,040XX N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,GAS STATION,False,False,1912,19.0,47.0,6.0,11,,,2018,04/11/2019 04:07:22 PM,,,
4607506,HM202388,02/26/2006 04:00:00 PM,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2332,19.0,44.0,6.0,06,1170435.0,1920711.0,2006,02/28/2018 03:56:25 PM,41.937919992,-87.649024588,"(41.937919992, -87.649024588)"
11477113,JB367720,07/27/2018 02:15:22 PM,069XX S ROCKWELL ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,True,False,831,8.0,17.0,66.0,18,,,2018,04/13/2019 03:55:48 PM,,,
11651475,JC219287,10/05/2018 04:15:00 PM,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,False,False,1654,16.0,41.0,76.0,11,,,2018,04/11/2019 04:07:22 PM,,,
11650748,JC218863,04/01/2015 09:00:00 AM,011XX W 15TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,False,1232,12.0,11.0,28.0,26,,,2015,04/11/2019 04:07:22 PM,,,
11651107,JC219562,12/22/2018 11:35:00 AM,014XX E 53RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,234,2.0,4.0,41.0,11,,,2018,04/11/2019 04:07:22 PM,,,
11651620,JC220143,11/14/2018 01:00:00 PM,025XX W LEXINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,1135,11.0,28.0,28.0,07,,,2018,04/11/2019 04:07:22 PM,,,
11651474,JC219273,10/05/2018 05:15:00 PM,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,False,False,1654,16.0,41.0,76.0,11,,,2018,04/11/2019 04:07:22 PM,,,
11645224,JC212415,04/05/2019 07:10:00 AM,001XX W IDA B WELLS DR,0810,THEFT,OVER $500,CTA TRAIN,False,False,121,1.0,4.0,32.0,06,,,2019,04/12/2019 04:08:18 PM,,,
11651465,JC219013,11/18/2018 09:00:00 AM,003XX E RANDOLPH ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,114,1.0,42.0,32.0,12,,,2018,04/11/2019 04:07:22 PM,,,
11650950,JC219397,12/18/2018 12:00:00 PM,021XX W HOOD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,2413,24.0,40.0,2.0,26,,,2018,04/11/2019 04:07:22 PM,,,
9648188,HX215795,04/08/2014 02:47:43 PM,050XX W LAWRENCE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,True,False,1623,16.0,45.0,11.0,18,,,2014,08/05/2017 03:48:26 PM,,,
12087612,JD275416,06/25/2020 02:25:00 AM,066XX S MARSHFIELD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,725,7.0,15.0,67.0,26,1166469.0,1860688.0,2020,07/02/2020 03:42:11 PM,41.773297415,-87.665316571,"(41.773297415, -87.665316571)"
11652070,JC220788,06/11/2014 12:00:00 PM,057XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,232,2.0,20.0,40.0,11,,,2014,04/12/2019 04:08:18 PM,,,
11652679,JC221372,03/15/2017 12:00:00 AM,007XX S KEDZIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1134,11.0,24.0,27.0,11,,,2017,04/12/2019 04:08:18 PM,,,
11652168,JC220540,07/05/2017 10:00:00 AM,034XX W PETERSON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1711,17.0,39.0,13.0,11,,,2017,04/12/2019 04:08:18 PM,,,
11652549,JC220440,01/01/2017 12:01:00 AM,048XX N MILWAUKEE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,WAREHOUSE,False,False,1623,16.0,45.0,11.0,11,,,2017,04/12/2019 04:08:18 PM,,,
11651748,JC220270,11/26/2018 05:00:00 PM,025XX W ARMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,False,False,1431,14.0,1.0,22.0,05,,,2018,04/12/2019 04:08:18 PM,,,
11652645,JC220096,11/16/2016 12:01:00 AM,101XX S MORGAN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,False,2232,22.0,34.0,73.0,11,,,2016,04/12/2019 04:08:18 PM,,,
11651937,JC220566,11/15/2018 12:00:00 AM,047XX W CHICAGO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1111,11.0,28.0,25.0,11,,,2018,04/12/2019 04:08:18 PM,,,
11652084,JC220596,12/20/2018 12:00:00 PM,034XX S GILES AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,211,2.0,4.0,35.0,11,,,2018,04/12/2019 04:08:18 PM,,,
11652237,JC220634,03/13/2013 02:25:00 PM,063XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,312,3.0,20.0,69.0,11,,,2013,04/12/2019 04:08:18 PM,,,
11652091,JC220686,11/24/2018 07:44:00 PM,074XX S KIMBARK AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,324,3.0,8.0,43.0,26,,,2018,04/12/2019 04:08:18 PM,,,
11652020,JC220293,06/20/2018 12:00:00 AM,010XX E 87TH ST,0810,THEFT,OVER $500,OTHER,False,False,412,4.0,8.0,44.0,06,,,2018,04/12/2019 04:08:18 PM,,,
11652082,JC220646,12/22/2018 11:15:00 PM,102XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2211,22.0,19.0,72.0,08B,,,2018,04/12/2019 04:08:18 PM,,,
11652597,JC221266,07/11/2018 03:00:00 PM,014XX S SAWYER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1022,10.0,24.0,29.0,11,,,2018,04/12/2019 04:08:18 PM,,,
11648809,JC216002,04/05/2019 07:30:00 PM,105XX S EGGLESTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,False,2233,22.0,34.0,49.0,08A,,,2019,04/12/2019 04:08:18 PM,,,
11651946,JC220424,11/20/2018 12:00:00 PM,021XX N MOBILE AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,2512,25.0,36.0,19.0,05,,,2018,04/12/2019 04:08:18 PM,,,
11651974,JC220423,09/22/2017 09:00:00 AM,088XX S PRINCETON AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,False,False,634,6.0,21.0,49.0,11,,,2017,04/12/2019 04:08:18 PM,,,
12089476,JD277683,06/27/2020 04:00:00 AM,071XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,731,7.0,6.0,69.0,14,1176194.0,1857700.0,2020,07/04/2020 03:40:51 PM,41.764885191,-87.629756746,"(41.764885191, -87.629756746)"
12149005,JD347683,08/28/2020 12:39:00 AM,032XX W SUNNYSIDE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE - PORCH / HALLWAY,False,True,1724,17.0,33.0,14.0,26,1154121.0,1929729.0,2020,09/04/2020 03:40:59 PM,41.963007697,-87.70874031,"(41.963007697, -87.70874031)"
12134824,JD331452,08/07/2020 09:00:00 PM,085XX W WINNEMAC AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1614,16.0,41.0,76.0,06,1118488.0,1932385.0,2020,08/16/2020 03:40:33 PM,41.97093409,-87.839696517,"(41.97093409, -87.839696517)"
12020470,JD198186,03/30/2020 11:45:00 AM,100XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,511,5.0,9.0,49.0,08B,1180354.0,1838395.0,2020,04/06/2020 04:24:13 PM,41.711815615,-87.615099806,"(41.711815615, -87.615099806)"
12088804,JD276774,03/16/2020 12:00:00 PM,082XX S EVANS AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,631,6.0,8.0,44.0,11,1182664.0,1850427.0,2020,07/01/2020 03:39:46 PM,41.744779647,-87.606267858,"(41.744779647, -87.606267858)"
12126442,JD321318,08/05/2020 08:06:00 AM,070XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,733,7.0,6.0,68.0,14,1171849.0,1858223.0,2020,08/12/2020 03:41:51 PM,41.766416791,-87.645667032,"(41.766416791, -87.645667032)"
12078013,JD264055,06/14/2020 04:29:00 PM,052XX W IRVING PARK RD,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,MEDICAL / DENTAL OFFICE,False,True,1624,16.0,38.0,15.0,04B,1140662.0,1926091.0,2020,06/21/2020 03:41:39 PM,41.953283248,-87.758314501,"(41.953283248, -87.758314501)"
11651973,JC220579,09/14/2018 04:00:00 PM,006XX S LAFLIN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1231,12.0,28.0,28.0,11,,,2018,04/12/2019 04:08:18 PM,,,
11647163,JC212796,02/01/2006 12:00:00 AM,051XX S MAY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,934,9.0,20.0,61.0,11,,,2006,04/13/2019 04:01:56 PM,,,
11647199,JC213690,04/05/2019 09:35:00 AM,023XX N LISTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1432,14.0,32.0,22.0,14,,,2019,04/12/2019 04:08:18 PM,,,
11652307,JC220962,12/01/2018 08:00:00 AM,072XX S OAKLEY AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,832,8.0,18.0,66.0,17,,,2018,04/13/2019 03:55:48 PM,,,
11653038,JC221809,10/01/2018 06:00:00 AM,011XX W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,1235,12.0,25.0,31.0,14,,,2018,04/13/2019 04:01:56 PM,,,
11653065,JC221161,01/18/2016 12:01:00 AM,004XX W EVERGREEN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1821,18.0,27.0,8.0,11,,,2016,04/13/2019 04:01:56 PM,,,
6469905,HP544270,08/30/2008 08:15:00 PM,064XX S LOREL AVE,0460,BATTERY,SIMPLE,STREET,False,False,813,8.0,13.0,64.0,08B,1141844.0,1861455.0,2008,02/28/2018 03:56:25 PM,41.775891618,-87.75556842,"(41.775891618, -87.75556842)"
11652803,JC221576,12/12/2018 05:52:00 PM,006XX S CLARK ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,ATM (AUTOMATIC TELLER MACHINE),False,False,123,1.0,4.0,32.0,10,,,2018,04/13/2019 04:01:56 PM,,,
11652728,JC218968,05/02/2018 12:00:00 AM,003XX N MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,114,1.0,42.0,32.0,11,,,2018,04/13/2019 04:01:56 PM,,,
11652985,JC221681,11/29/2018 01:00:00 PM,046XX N KASSON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,False,1722,17.0,39.0,14.0,04A,,,2018,04/13/2019 04:01:56 PM,,,
11653191,JC221853,06/01/2018 12:00:00 AM,072XX S KEDZIE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,831,8.0,17.0,66.0,17,,,2018,07/26/2019 03:39:20 PM,,,
11653641,JC222528,04/25/2018 12:00:00 PM,015XX N CLYBOURN AVE,0460,BATTERY,SIMPLE,BANK,False,False,1822,18.0,27.0,8.0,08B,,,2018,04/13/2019 04:01:56 PM,,,
11652865,JC221541,11/04/2018 12:01:00 AM,007XX N SACRAMENTO BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,1221,12.0,27.0,23.0,07,,,2018,04/13/2019 04:01:56 PM,,,
11653184,JC221949,10/18/2018 02:11:00 PM,049XX W 64TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,813,8.0,13.0,64.0,26,,,2018,04/13/2019 04:01:56 PM,,,
11653303,JC221983,07/13/2017 12:37:00 AM,069XX S MAY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,733,7.0,6.0,68.0,11,,,2017,04/13/2019 04:01:56 PM,,,
11653263,JC222197,05/27/2018 04:00:00 PM,097XX S MERRION AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,431,4.0,7.0,51.0,11,,,2018,04/13/2019 04:01:56 PM,,,
11653000,JC221803,04/01/2018 12:01:00 AM,029XX N HALSTED ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,COMMERCIAL / BUSINESS OFFICE,False,False,1934,19.0,44.0,6.0,11,,,2018,04/13/2019 04:01:56 PM,,,
11647703,JC214820,04/06/2019 03:40:00 PM,0000X S LA SALLE ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,122,1.0,42.0,32.0,06,,,2019,04/13/2019 04:01:56 PM,,,
12200242,JD407316,10/22/2020 05:00:00 AM,045XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,924,9.0,15.0,61.0,14,1166765.0,1874626.0,2020,12/17/2020 03:40:05 PM,41.811538648,-87.663833607,"(41.811538648, -87.663833607)"
12171016,JD373387,09/20/2020 12:25:00 PM,060XX S PULASKI RD,0560,ASSAULT,SIMPLE,STREET,False,False,813,8.0,23.0,65.0,08A,1150732.0,1864430.0,2020,09/27/2020 03:42:46 PM,41.783887007,-87.7229079,"(41.783887007, -87.7229079)"
12042961,JD222711,05/02/2020 10:21:00 PM,049XX W STRONG ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1623,16.0,45.0,12.0,08B,1142315.0,1932451.0,2020,05/09/2020 03:41:55 PM,41.970705035,-87.752079265,"(41.970705035, -87.752079265)"
12204230,JD411942,10/26/2020 03:33:00 PM,048XX N DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,False,False,2032,20.0,47.0,4.0,05,1162138.0,1932049.0,2020,12/17/2020 03:40:05 PM,41.969209738,-87.679199562,"(41.969209738, -87.679199562)"
12096130,JD284519,07/03/2020 09:00:00 AM,028XX W NORTH AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,True,1421,14.0,1.0,24.0,20,1157332.0,1910513.0,2020,07/10/2020 03:41:51 PM,41.910212826,-87.69745862,"(41.910212826, -87.69745862)"
11653363,JC222212,12/28/2015 09:00:00 AM,010XX N RIDGEWAY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1112,11.0,27.0,23.0,11,,,2015,04/13/2019 04:01:56 PM,,,
11652752,JC221548,04/17/2014 12:00:00 PM,046XX S ELLIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,222,2.0,4.0,39.0,11,,,2014,04/13/2019 04:01:56 PM,,,
11649982,JC218074,04/07/2019 10:00:00 PM,049XX W BELDEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2522,25.0,36.0,19.0,06,,,2019,04/14/2019 04:04:11 PM,,,
11653027,JC221918,04/12/2016 12:00:00 AM,012XX E 78TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,411,4.0,8.0,45.0,26,,,2016,04/13/2019 04:01:56 PM,,,
11653111,JC221828,10/08/2018 07:00:00 PM,020XX W AUGUSTA BLVD,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1212,12.0,2.0,24.0,02,,,2018,04/13/2019 04:01:56 PM,,,
11653320,JC221989,07/17/2018 09:25:00 AM,071XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,735,7.0,17.0,67.0,11,,,2018,04/13/2019 04:01:56 PM,,,
11652229,JC219246,04/09/2019 04:45:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,112,1.0,42.0,32.0,06,,,2019,04/16/2019 04:21:50 PM,,,
11653314,JC221551,01/02/2013 07:00:00 PM,061XX S ROCKWELL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,825,8.0,16.0,66.0,11,,,2013,04/13/2019 04:01:56 PM,,,
11653302,JC221559,07/30/2015 10:25:00 AM,036XX W GRENSHAW ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1133,11.0,24.0,29.0,11,,,2015,04/13/2019 04:01:56 PM,,,
12010013,JD186638,03/14/2020 10:00:00 PM,062XX W GIDDINGS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,16.0,38.0,15.0,14,1133796.0,1930893.0,2020,03/21/2020 04:10:24 PM,41.96658406,-87.783441609,"(41.96658406, -87.783441609)"
12095243,JD284332,07/03/2020 09:00:00 AM,116XX S HALE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,2212,22.0,34.0,75.0,04A,1164717.0,1827379.0,2020,07/10/2020 03:41:51 PM,41.681929492,-87.672676154,"(41.681929492, -87.672676154)"
12170729,JD373073,09/20/2020 02:00:00 AM,103XX S SAWYER AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,2211,22.0,19.0,74.0,06,1156494.0,1835986.0,2020,09/27/2020 03:42:46 PM,41.705717816,-87.702546548,"(41.705717816, -87.702546548)"
12143031,JD340821,08/21/2020 11:50:00 PM,021XX N NAGLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2512,25.0,36.0,19.0,14,1133066.0,1913596.0,2020,08/28/2020 03:42:32 PM,41.919132008,-87.786531453,"(41.919132008, -87.786531453)"
12050611,JD232271,04/26/2020 09:00:00 AM,061XX S SPAULDING AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER (SPECIFY),False,False,823,8.0,23.0,66.0,26,1155451.0,1863545.0,2020,05/17/2020 03:40:27 PM,41.781365201,-87.705629817,"(41.781365201, -87.705629817)"
12111690,JD304327,07/20/2020 01:06:00 PM,015XX E 61ST ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,314,3.0,5.0,42.0,26,1187395.0,1864694.0,2020,07/27/2020 04:43:10 PM,41.783818566,-87.588480364,"(41.783818566, -87.588480364)"
12192111,JD397723,10/13/2020 08:01:00 AM,013XX S LOOMIS ST,041A,BATTERY,AGGRAVATED - HANDGUN,CHA PARKING LOT / GROUNDS,False,False,1233,12.0,28.0,28.0,04B,1167250.0,1893946.0,2020,10/20/2020 03:42:21 PM,41.864544223,-87.661500368,"(41.864544223, -87.661500368)"
11654287,JC223480,12/01/2018 12:30:00 AM,009XX N PULASKI RD,0810,THEFT,OVER $500,GAS STATION,False,False,1112,11.0,37.0,23.0,06,,,2018,04/14/2019 04:04:11 PM,,,
11652204,JC220899,05/01/2003 12:01:00 AM,059XX W WRIGHTWOOD AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,True,True,2514,25.0,30.0,19.0,17,,,2003,03/21/2020 04:09:28 PM,,,
11654134,JC223274,12/28/2018 12:00:00 PM,048XX W NEWPORT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1634,16.0,31.0,15.0,26,,,2018,04/14/2019 04:04:11 PM,,,
11654441,JC223257,04/13/2016 12:00:00 PM,012XX W 74TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,734,7.0,17.0,67.0,11,,,2016,04/14/2019 04:04:11 PM,,,
11654262,JC223332,10/12/2016 12:10:00 PM,016XX S RACINE AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,False,False,1235,12.0,25.0,31.0,02,,,2016,04/14/2019 04:04:11 PM,,,
11654056,JC223182,08/01/2017 12:01:00 AM,013XX W RANDOLPH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1224,12.0,27.0,28.0,11,,,2017,04/14/2019 04:04:11 PM,,,
12192270,JD394585,10/10/2020 03:15:00 AM,001XX W LAKE ST,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,122,1.0,42.0,32.0,08B,1175334.0,1901735.0,2020,10/17/2020 03:40:42 PM,41.885740288,-87.631590568,"(41.885740288, -87.631590568)"
12135738,JD332030,08/12/2020 01:20:00 PM,005XX E 32ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,211,2.0,4.0,35.0,26,1180539.0,1883677.0,2020,08/19/2020 03:51:00 PM,41.836069707,-87.613033345,"(41.836069707, -87.613033345)"
12049413,JD230031,05/11/2020 09:55:00 PM,039XX W THOMAS ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,1112,11.0,37.0,23.0,08B,1150101.0,1907054.0,2020,05/19/2020 03:40:10 PM,41.90086502,-87.724112886,"(41.90086502, -87.724112886)"
12025332,JD203712,04/07/2020 04:50:00 AM,011XX S MICHIGAN AVE,0810,THEFT,OVER $500,HOTEL / MOTEL,False,False,123,1.0,4.0,32.0,06,1177417.0,1895669.0,2020,04/14/2020 03:43:04 PM,41.869047845,-87.624125523,"(41.869047845, -87.624125523)"
12142104,JD338656,08/19/2020 09:45:00 PM,019XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1225,12.0,28.0,28.0,06,1163312.0,1897077.0,2020,08/26/2020 03:42:14 PM,41.873219626,-87.675868666,"(41.873219626, -87.675868666)"
11655258,JC224569,04/01/2019 05:30:00 PM,017XX W DIVISION ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,1424,14.0,1.0,24.0,06,,,2019,04/15/2019 04:11:49 PM,,,
11653030,JC221934,12/01/2018 09:00:00 AM,078XX S REILLY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,833,8.0,18.0,70.0,11,,,2018,04/15/2019 04:04:00 PM,,,
